Daily Time Spent on Site,Age,Area Income,Daily Internet Usage,Ad Topic Line,City,Male,Country,Timestamp,Clicked on Ad
81.62997733863324,29,63224.54501343638,117.75008995539187,Discover Team-oriented discrete complexity!,New Kellyport,0,Cambodia,2024-08-04 04:27:45.996375,1
80.96182097323123,38,50021.002146548984,187.86882063080722,Discover User-centric regional system engine!,East Michelle,0,Mauritania,2024-08-24 12:11:00.285935,1
36.51664799624802,27,70313.5882528733,70.36949659961594,Discover Configurable heuristic paradigm!,Moraleshaven,0,Kenya,2025-03-31 10:07:39.291862,1
103.23212134126643,28,49657.44386046996,201.75315322085544,Discover Integrated modular budgetary management!,Port Ashleyview,1,Austria,2024-09-21 11:18:59.556214,1
52.17670141206299,45,29052.617801048385,189.53976209391658,Discover Phased impactful product!,East Aaron,0,Serbia,2024-11-14 13:50:15.282739,1
59.69870006222841,36,51778.192472996605,104.53641456358154,Discover Versatile dedicated initiative!,Murraybury,1,Nicaragua,2025-02-11 21:53:07.452744,1
46.94691280024361,27,61802.14606966102,104.87098351539765,Discover Enterprise-wide upward-trending policy!,Harrisstad,1,Malta,2024-06-08 05:36:15.183887,1
118.96657671874175,35,30900.6142193078,80.20176187643133,Discover Universal well-modulated hardware!,Lake Bethchester,1,Benin,2025-02-18 08:29:40.103683,1
69.84141340575934,48,41723.464619194216,176.85515168482561,Discover User-friendly multimedia algorithm!,Rodriguezview,1,Morocco,2024-08-07 06:45:27.706780,1
47.9804983863687,37,36541.17339733966,126.78356749271211,Discover Polarized foreground instruction set!,Gordonstad,1,Montenegro,2024-06-09 12:26:02.071239,1
82.27847099924892,40,66800.75657063446,123.84920399764775,Discover Optimized real-time migration!,West Erinland,1,Cameroon,2024-09-04 00:39:39.311201,1
80.38271558620066,27,80092.93955518743,95.08740149045639,Discover Proactive foreground standardization!,Jenningsfurt,0,Qatar,2024-12-28 11:31:56.328069,1
61.24545952840232,45,51854.512686801754,212.4789557774171,Discover Configurable multi-state standardization!,West Peterhaven,0,Ukraine,2024-10-23 02:28:47.642576,1
81.81213425566767,58,62972.95544602389,101.08956281400509,Discover Horizontal motivating forecast!,West Ashley,1,Guyana,2024-06-11 02:09:45.321890,1
48.49416078338271,27,62582.79048849585,140.96664554900946,Discover Team-oriented next generation methodology!,Cynthiaburgh,1,United States Minor Outlying Islands,2024-08-20 12:28:24.344381,1
55.141634501014956,23,78306.95419659943,148.63878838902778,Discover Ameliorated interactive Graphic Interface!,Angelaport,0,Palau,2025-03-25 08:34:51.017345,1
24.79566690867874,36,45211.7064407109,124.05315268630778,Discover Team-oriented asymmetric workforce!,Lake Maria,1,Hungary,2024-08-05 01:01:39.751440,1
38.520978315608744,43,51701.815528625135,115.96437137499652,Discover Proactive 4thgeneration focus group!,New Aprilfurt,0,Norfolk Island,2024-12-27 06:54:22.306876,1
101.15261611341371,34,49888.47025863912,125.22954222506154,Discover Multi-channeled motivating forecast!,Owensberg,1,Australia,2024-05-14 11:30:53.503805,1
97.82857255444628,24,56130.50860060394,162.6133333101198,Discover Future-proofed exuding emulation!,West Walter,1,Colombia,2024-12-09 02:34:23.289035,1
66.31577297297925,33,92564.75203175214,126.11771379952509,Discover Configurable eco-centric Graphical User Interface!,Michaelchester,1,Algeria,2024-08-28 20:44:17.689441,1
98.25862894379675,40,55462.166727959695,205.02182749198116,Discover Total tangible throughput!,New Morganmouth,1,Puerto Rico,2025-02-13 17:28:40.404550,1
61.798510267833905,30,42179.3402108941,108.91845256785618,Discover Synergistic tangible middleware!,Port Anthony,0,Jamaica,2024-12-20 11:28:12.656110,1
60.13179394864184,41,37682.541596603216,170.16427010681372,Discover Diverse modular secured line!,West Walter,1,Marshall Islands,2025-01-18 01:04:10.746510,1
66.13021296931113,46,73789.6751096957,69.74405152661758,Discover Fully-configurable systemic functionalities!,Diazport,1,Swaziland,2025-02-15 04:10:33.842386,1
62.50156809352869,37,42111.18244032882,108.92299860656044,Discover Fundamental analyzing synergy!,Melissamouth,1,Sri Lanka,2025-04-21 23:06:14.055958,1
60.69607352879639,34,64953.80438798643,107.34831335683145,Discover Organized contextually-based contingency!,Simsview,0,Botswana,2025-02-16 07:12:13.410434,1
87.86796214299105,43,44804.63006112058,95.84345867345358,Discover User-friendly 6thgeneration Graphical User Interface!,Maysfort,0,Finland,2024-10-04 23:13:23.268909,1
68.00271307912406,26,35999.60895125242,151.3389002902242,Discover Upgradable heuristic application!,Tanyaland,0,Northern Mariana Islands,2024-05-04 09:22:32.506828,1
79.24963528867609,25,64077.99400452732,135.59251225631417,Discover Pre-emptive scalable capability!,Kellyfurt,1,Bouvet Island (Bouvetoya),2024-05-06 16:02:53.710675,1
85.62761050554661,32,45538.826998547025,50.0,Discover Diverse foreground hub!,Port Donna,0,Brazil,2024-09-17 16:58:44.350495,1
72.76371591309467,30,61381.3845885834,219.8214175701005,Discover Digitized 24/7 hardware!,Joannaside,0,Tuvalu,2024-11-15 08:37:38.843939,1
45.594573481835226,26,62489.244112690656,147.04064777375052,Discover Self-enabling bi-directional instruction set!,Kimville,1,American Samoa,2024-05-29 19:37:57.673277,1
37.94268222071922,53,63193.97867518703,140.0470941806298,Discover Networked grid-enabled application!,Lake Stevenfort,1,Nepal,2024-06-13 18:58:47.249619,1
67.9756126961461,56,50977.7697408522,192.40475394387943,Discover Automated maximized flexibility!,Morrisburgh,0,Tonga,2025-01-03 23:25:31.972718,1
61.57487390350131,31,65292.753347570615,179.55443557566002,Discover Profound zero-defect artificial intelligence!,Lake Mariaview,1,Gibraltar,2025-01-06 06:46:37.311028,1
66.74782857840243,35,41161.80507327876,128.07306824406007,Discover Focused bandwidth-monitored workforce!,Lake Jamesfurt,1,Moldova,2024-06-08 07:52:11.691453,1
64.67891921502827,33,20000.0,61.8994776119533,Discover Multi-lateral incremental framework!,Port Johnshire,1,Tajikistan,2024-12-31 02:26:58.102255,1
116.67147320333135,46,65603.38259680162,162.5754258114186,Discover Virtual multi-tasking capability!,New Robert,1,Mayotte,2024-07-04 15:06:50.757908,1
38.395474887173236,48,57483.85757256205,101.4861530100539,Discover Advanced optimal architecture!,West Christine,1,Mauritania,2024-04-30 10:13:11.997415,1
25.201074603577503,18,45848.82633979044,189.57057834357695,Discover Phased attitude-oriented software!,Bobbyfurt,1,Bouvet Island (Bouvetoya),2025-04-03 18:07:43.780720,1
71.6475366703922,39,32932.70857037432,108.9534534960923,Discover Cloned upward-trending leverage!,North Robertoburgh,1,Lithuania,2024-10-16 09:19:28.873749,1
57.471548908236095,21,24451.325517469853,121.92532419240105,Discover Compatible national collaboration!,Jonesshire,1,Philippines,2024-06-21 03:32:36.654347,1
71.32135739459902,52,55776.15022313458,86.27275621442644,Discover Up-sized attitude-oriented productivity!,East Vanessamouth,0,Burkina Faso,2024-06-14 15:57:09.162094,1
76.67766044568002,39,79731.78948594928,89.50818555988664,Discover Extended solution-oriented interface!,Jillbury,1,Tunisia,2024-06-01 09:40:07.868320,1
90.68209390357795,26,52921.638753535306,135.63698477204375,Discover Multi-lateral 4thgeneration ability!,Wayneberg,1,Ethiopia,2025-04-01 07:55:15.786715,1
34.855483592321235,32,49579.969199626816,131.90961886028265,Discover Intuitive executive forecast!,Johnchester,1,Morocco,2024-09-15 04:59:53.511220,1
53.86564204285674,32,54634.482362562354,120.96469545916604,Discover Quality-focused mobile installation!,Alvarezborough,0,Taiwan,2024-12-14 15:13:01.744788,1
73.57522517761528,40,87688.07667863155,222.1204649603552,Discover Phased zero administration budgetary management!,Martinland,0,Malawi,2024-08-20 06:43:36.864303,1
80.40927191374453,45,66278.563399797,164.14585464479632,Discover Fundamental executive standardization!,Josephview,1,Zimbabwe,2024-08-21 07:28:06.901212,1
108.86899100576771,23,40996.37122449416,140.40973291705012,Discover Programmable client-server ability!,North Jacobfurt,0,Serbia,2025-01-18 18:47:22.152674,1
84.11407942227734,53,55421.55855853155,50.0,Discover Organic uniform conglomeration!,Christopherhaven,0,Bhutan,2025-04-24 13:46:36.431710,1
63.86422808227446,51,59986.553667324115,173.0307291477727,Discover Inverse global orchestration!,New Sharon,1,Haiti,2024-09-30 13:50:10.853099,1
47.19128494114677,26,39154.91700131733,259.7814519245645,Discover Open-source encompassing frame!,Charlesburgh,0,Albania,2024-07-02 21:25:10.404530,1
53.71420294561962,35,66387.04933513839,132.48198977911827,Discover Operative directional software!,Trujillohaven,1,Dominican Republic,2024-08-17 03:21:34.051622,1
53.14594354085787,52,42732.86804283469,107.57949907471271,Discover Grass-roots disintermediate portal!,Craigmouth,1,New Caledonia,2025-02-16 05:52:07.752526,1
78.10467257027521,47,32335.813489898937,146.53298618964405,Discover Seamless needs-based superstructure!,Lake Justin,1,Guadeloupe,2024-06-10 22:00:06.076942,1
70.13994891171662,31,56142.00330759667,82.7436506939115,Discover Innovative 6thgeneration paradigm!,Erinmouth,0,Cayman Islands,2024-07-13 07:43:20.866983,1
38.52700858315642,43,53767.66210764467,158.4824217706649,Discover Cross-group dynamic interface!,Port Erinburgh,0,Madagascar,2024-10-27 07:55:32.751575,1
56.28197061819134,64,54984.67146695958,200.00875855748976,Discover Implemented context-sensitive middleware!,Williamschester,1,Guernsey,2025-01-21 03:51:14.053716,1
82.55095106902841,36,43530.33073505818,113.16275597862546,Discover Intuitive background structure!,New Monica,1,Czech Republic,2025-01-23 05:39:39.437206,1
72.03324709948117,28,45623.31073193438,114.4543686893625,Discover Sharable tangible throughput!,New Sierra,1,Rwanda,2024-07-10 11:57:28.993697,1
76.3728923202554,36,71926.69990553666,136.81216685078638,Discover Implemented cohesive database!,Micheleshire,1,Afghanistan,2024-12-07 16:44:39.016330,1
72.65843420114525,37,61616.28422501122,119.9512307240905,Discover Synergistic tangible complexity!,South Austin,0,Honduras,2024-08-11 02:13:12.074524,1
97.52861469217719,29,40648.80885134073,79.5073116849683,Discover Monitored multi-state hardware!,New Kylie,0,Syrian Arab Republic,2024-07-10 06:33:39.664923,1
69.7208612764874,39,25739.546583698386,124.59049229661792,Discover Object-based well-modulated Internet solution!,East Pamelaland,1,French Polynesia,2025-03-26 23:49:21.917527,1
57.27954404258604,22,41283.75396831685,116.51963122767862,Discover Sharable radical neural-net!,Kempbury,0,Christmas Island,2024-10-05 11:14:18.331809,1
46.68489917732879,28,57359.48608240286,194.66219453337095,Discover Proactive content-based strategy!,Port Stephanie,1,Montserrat,2025-04-18 00:42:30.397915,1
69.99218916419423,42,45521.02422468337,186.2149887514671,Discover Persevering content-based migration!,Brittanyborough,0,Belarus,2024-10-08 02:49:06.957917,1
20.0,18,44355.24692234769,195.89251900987722,Discover Synergized 5thgeneration algorithm!,South Michael,0,Estonia,2024-11-15 18:06:50.581434,1
61.314219963345764,44,46162.59341604006,172.06900006786833,Discover Multi-layered explicit strategy!,Andrewsshire,0,Pitcairn Islands,2024-09-29 03:27:22.785014,1
60.88320280157312,18,53909.38655895568,148.23131645924303,Discover Object-based 24hour interface!,Debraport,0,Azerbaijan,2024-04-28 01:18:08.473517,1
37.710582927654386,18,66769.41869437523,105.0236789022252,Discover Fundamental heuristic product!,Natalieport,1,Fiji,2024-06-17 06:25:03.154047,1
46.43468322688008,30,54993.7119408146,193.04462510608525,Discover Balanced modular project!,Yatesburgh,0,Georgia,2024-08-25 23:22:42.597951,1
81.19315060296482,37,55929.05532276476,153.91157746976947,Discover Enterprise-wide multimedia groupware!,East Spencer,1,Wallis and Futuna,2024-07-06 04:53:52.596104,1
69.61423498149925,48,51627.094541757695,90.07878609059792,Discover Extended encompassing analyzer!,West Michael,1,Guadeloupe,2024-10-03 09:56:02.010616,1
67.03576667414654,35,47509.64751767892,103.44527231248352,Discover Profit-focused zero-defect secured line!,East Melissa,0,Guernsey,2024-07-04 06:34:41.028102,1
71.12695067864045,32,68413.61306979894,89.45019271745802,Discover Cross-platform neutral synergy!,West Connor,0,British Indian Ocean Territory (Chagos Archipelago),2025-01-12 14:27:25.932343,1
66.85255175897846,40,66136.03101766294,57.91884157533647,Discover Multi-layered 6thgeneration encoding!,Colemanshire,1,Fiji,2025-03-16 12:58:43.442561,1
89.8572512571663,26,85679.19876499075,155.5408873979652,Discover De-engineered full-range process improvement!,Christyland,0,United Kingdom,2024-12-21 20:00:37.367629,1
67.46858363407297,36,64158.464475838795,90.48498512669812,Discover Mandatory 5thgeneration data-warehouse!,East Adamberg,1,Senegal,2024-06-22 21:01:51.822855,1
35.83573772362499,23,47523.785172888056,109.76218876676998,Discover Compatible didactic knowledgebase!,Thompsonfurt,0,Faroe Islands,2024-07-12 22:14:53.420385,1
97.60259929748821,35,41430.23036334715,141.55358514591072,Discover Adaptive radical function!,Port Cathyton,1,Bahamas,2024-07-22 00:07:28.843236,1
72.40680534657692,33,69294.17891067425,132.48428304450988,Discover Multi-channeled incremental function!,North Amandaberg,1,Austria,2024-12-28 07:26:56.163842,1
53.21492538409865,26,42775.19673534835,111.46232634687317,Discover User-friendly bifurcated array!,New Miguel,0,Nauru,2024-10-10 01:29:09.098853,1
39.931965634099626,36,67146.05029783107,200.75716052247031,Discover Seamless methodical Internet solution!,Karabury,1,Israel,2024-09-29 18:01:33.828433,1
72.91828441916091,36,43601.29009161079,78.93382032990603,Discover Organized user-facing Graphic Interface!,South Briana,0,Zimbabwe,2025-01-01 07:42:54.936699,1
62.65655990051249,46,60237.375756809204,80.66535406598373,Discover Profound grid-enabled task-force!,West Margarethaven,0,Swaziland,2025-04-24 18:03:55.783965,1
96.48293572064817,18,39103.73177700457,158.31375630354148,Discover Intuitive 5thgeneration moratorium!,Port Melissa,0,Malaysia,2024-11-02 14:45:55.432843,1
58.081854386663444,34,66698.28031498122,114.95468142597467,Discover Down-sized cohesive moderator!,North Annamouth,1,Nigeria,2024-10-06 12:58:26.874757,1
48.25238420635066,27,36494.92516736126,113.39008894125926,Discover Re-contextualized bifurcated Graphic Interface!,North Jamieview,0,Bolivia,2024-05-04 17:03:05.261972,1
82.91592436471856,43,59094.359942600524,96.83855875416154,Discover Proactive systematic task-force!,Emilyburgh,1,Kazakhstan,2024-12-31 00:03:59.451430,1
83.50563785433663,42,52032.400986594825,153.52804745907872,Discover Secured 6thgeneration benchmark!,North Richard,1,Jamaica,2025-03-15 12:13:22.681071,1
68.3730273522039,40,56527.096558393896,149.0252749845252,Discover Advanced holistic service-desk!,Julieville,0,Cocos (Keeling) Islands,2024-07-04 18:04:01.701940,1
78.52714095349816,27,49062.94248757549,144.7649243469379,Discover Total optimal software!,South Richard,1,Finland,2024-12-30 07:33:14.505573,1
64.24625758515525,43,48711.100789435135,116.68172314715973,Discover Up-sized responsive pricing structure!,Sarahfort,1,Sweden,2024-05-14 21:48:24.479315,1
69.67730202018494,19,57321.71806014657,109.95881586354778,Discover Realigned interactive project!,New Adriennemouth,1,Turkey,2024-07-18 00:02:38.482780,1
88.29981765127846,18,39967.924328652225,133.476246457126,Discover Enhanced multi-state migration!,Kevinview,0,Nigeria,2024-08-07 00:34:10.826205,1
77.50636668043006,22,39879.66907499985,178.6615923694605,Discover Synergized global orchestration!,Patriciamouth,1,Yemen,2024-09-07 01:14:54.325338,1
61.61451123334751,34,49621.757505423826,202.72637592546266,Discover Ameliorated logistical hardware!,West Teresa,0,Poland,2025-04-03 06:59:09.275970,1
92.04725091852302,41,49037.94790421489,184.45421252119326,Discover Open-architected homogeneous matrices!,Port Alexander,1,San Marino,2024-08-16 09:04:37.030236,1
20.0,18,39919.053042934385,160.22949367583865,Discover Managed multimedia secured line!,Conradstad,1,Uruguay,2025-01-11 03:48:40.075371,1
106.04146622843871,48,68863.22039371997,179.2870469135413,Discover Robust systematic intranet!,New Troy,0,Japan,2024-05-05 08:29:58.905558,1
30.880818102185295,36,49982.89872352593,92.7225652045102,Discover Programmable explicit access!,Michaelfort,0,Oman,2025-02-19 12:21:46.793072,1
52.45814350455408,19,51600.066955058326,111.44918901656958,Discover Total bi-directional strategy!,West Sarahshire,0,Central African Republic,2024-09-29 22:43:46.802972,1
